id,question_id,option_key,content,sort_order,created_at,updated_at,raw_text
0c7a8664-66e6-4f17-8fc5-b45106e518e9,af576840-1a09-4c91-82d4-9bd72b9009b7,b,"[{""html"":""<p>He loses weight some how.</p>"",""type"":""text""}]",2,2026-09-03 07:08:18.074169+00,2026-09-03 07:08:18.074169+00,<p>He loses weight some how.</p>
0cb5caa1-2a6b-4423-b81f-eb0a833fc5b4,4136c17e-2ffd-40ea-884f-1879bf000be7,b,"[{""html"":""<p>PF₅</p>"",""type"":""text""}]",2,2026-09-01 11:48:21.340212+00,2026-09-01 11:48:21.340212+00,<p>PF₅</p>
0cd5e2a4-4e37-48cd-9157-252a33634382,b90627c6-9395-48c7-9fbb-c7cff9e636de,c,"[{""html"":""<p>Gain of kinetic energy</p>"",""type"":""text""}]",3,2026-09-03 06:53:47.195817+00,2026-09-03 06:53:47.195817+00,<p>Gain of kinetic energy</p>
0d3986ee-cdb1-4bd7-9529-5d0288201255,0ee1ad4d-24f6-4132-8261-bbd548eba081,a,"[{""html"":""<p>Law of definite proportions</p>"",""type"":""text""}]",1,2026-08-31 09:12:25.944032+00,2026-08-31 09:12:25.944032+00,<p>Law of definite proportions</p>
0d40a495-cca3-43af-b825-bd2b62940da3,933b4df5-7e95-49d2-a9c9-09d718e8927a,b,"[{""html"":""<p>epidermis</p>"",""type"":""text""}]",2,2026-09-02 07:06:27.864261+00,2026-09-02 07:06:27.864261+00,<p>epidermis</p>
0d684ca0-de18-4fd4-b1b6-4e2782f330fd,d13419a9-5fe8-42ea-81b8-5c0398c110d2,b,"[{""html"":""<p>200 J</p>"",""type"":""text""}]",2,2026-08-31 07:22:50.617699+00,2026-08-31 07:22:50.617699+00,<p>200 J</p>
0db4d3cb-b966-469c-abc6-284514fe649d,933b4df5-7e95-49d2-a9c9-09d718e8927a,c,"[{""html"":""<p>pericycle</p>"",""type"":""text""}]",3,2026-09-02 07:06:27.864261+00,2026-09-02 07:06:27.864261+00,<p>pericycle</p>
0dec1635-9539-4310-8a56-18a3008f067d,73482566-baf0-4951-bba2-51ce099e219d,b,"[{""html"":""<p>50 N</p>"",""type"":""text""}]",2,2026-09-01 12:02:45.494707+00,2026-09-01 12:02:45.494707+00,<p>50 N</p>
0df0bdd8-4026-4287-bb29-0cb68fd8d673,7a772600-df23-445e-a058-7abafab3568b,a,"[{""html"":""<p>base units only</p>"",""type"":""text""}]",1,2026-08-31 06:07:33.385698+00,2026-08-31 06:07:33.385698+00,<p>base units only</p>
0e0165ab-5405-4040-89bc-9f18bf881a74,e3652efd-2806-4041-a873-737175404307,b,"[{""html"":""<p>−608 J</p>"",""type"":""text""}]",2,2026-08-31 07:13:31.613155+00,2026-08-31 07:13:31.613155+00,<p>−608 J</p>
0e06c0c4-1c56-49bf-b8f7-0326c7b8c0af,52c43a75-5329-4c8f-8401-728ef4118a14,d,"[{""html"":""<p>O₂²⁻</p>"",""type"":""text""}]",4,2026-09-03 08:00:01.960066+00,2026-09-03 08:00:01.960066+00,<p>O₂²⁻</p>
0e0872a3-4e43-454e-b986-2c2297ea0c98,0bae05cd-5f34-4dc5-9ed9-6df89c6c1cad,a,"[{""html"":""<p>12 N angle OB</p>"",""type"":""text""}]",1,2026-08-31 09:45:47.225632+00,2026-08-31 09:45:47.225632+00,<p>12 N angle OB</p>
0e0abdb5-8014-415c-bff2-485f859bab72,a9ee2f4b-d4ea-4ddb-971b-7342650d2045,b,"[{""html"":""<p>A – III, B – IV, C – I, D – II</p>"",""type"":""text""}]",2,2026-09-02 10:42:44.661032+00,2026-09-02 10:42:44.661032+00,"<p>A – III, B – IV, C – I, D – II</p>"
0e0d5748-63fd-4d7a-ae2f-c36f8f5d94f4,e21cd7cc-df40-475f-88b2-ee644a4ea28d,b,"[{""html"":""<p>For (i) ΔH &gt; ΔU and for (ii) ΔH &lt; ΔU</p>"",""type"":""text""}]",2,2026-08-31 10:00:27.364889+00,2026-08-31 10:00:27.364889+00,<p>For (i) ΔH &gt; ΔU and for (ii) ΔH &lt; ΔU</p>
0e6a7996-5c1f-449a-b5cd-4953b50b2b34,edc17327-3c2f-480e-89e7-65667a39b13e,b,"[{""html"":""<p>kilowatt hour</p>"",""type"":""text""}]",2,2026-08-31 06:39:01.311685+00,2026-08-31 06:39:01.311685+00,<p>kilowatt hour</p>
0e8610e5-46ff-474c-8566-c6f0704a6703,1c348b3d-f3a6-4bcd-b0c9-aa77bf653259,d,"[{""html"":""<p>(i), (ii), (iii)</p><p></p>"",""type"":""text""}]",4,2026-08-31 06:31:55.374053+00,2026-08-31 06:31:55.374053+00,"<p>(i), (ii), (iii)</p><p></p>"
0eb9c97e-8d04-4eb7-988f-73b79d18ea69,909b3d61-fe10-4a55-8825-57ccbbed59aa,d,"[{""html"":""<p>spring constant if a = 1, b = −1, c = −2</p>"",""type"":""text""}]",4,2026-08-31 07:18:35.539889+00,2026-08-31 07:18:35.539889+00,"<p>spring constant if a = 1, b = −1, c = −2</p>"
0ee0525f-685c-40a1-aaab-78adf3ac5606,baf0022c-2015-4a54-ab8a-2c2e0523956b,d,"[{""html"":""<p>g/4 upwards</p>"",""type"":""text""}]",4,2026-09-02 05:57:36.296744+00,2026-09-02 05:57:36.296744+00,<p>g/4 upwards</p>
0f1dc137-4cc6-41ce-bf49-ad4946a87f50,6e0c5bdd-e1c8-42bf-9169-eca08b1d26ca,b,"[{""html"":""<p>8008 = 8 × 10³</p>"",""type"":""text""}]",2,2026-08-31 08:04:34.317078+00,2026-08-31 08:04:34.317078+00,<p>8008 = 8 × 10³</p>
0f3acb48-7d55-4964-a2be-a0936e9f7f72,808c9288-a9c6-4865-b180-86d5c784fe20,d,"[{""html"":""<p>Dicot root</p>"",""type"":""text""}]",4,2026-09-02 08:42:59.663698+00,2026-09-02 08:42:59.663698+00,<p>Dicot root</p>
0fa012d4-7859-45bf-a9ae-d2507f5523c1,9e3730a7-258a-4936-980f-1aa9cfb05f50,c,"[{""html"":""<p>The result illustrates the law of constant proportion.</p>"",""type"":""text""}]",3,2026-08-31 08:02:01.682341+00,2026-08-31 08:02:01.682341+00,<p>The result illustrates the law of constant proportion.</p>
0fbf5b04-acd4-494c-887a-4698759ccfa7,a2f7c827-0309-4b8c-851c-7feb70c04138,d,"[{""html"":""<p>C and D only</p>"",""type"":""text""}]",4,2026-09-03 06:27:54.36891+00,2026-09-03 06:27:54.36891+00,<p>C and D only</p>
0fbf6903-ab1f-43c3-9ba9-d2d841cce976,0c13d512-a106-4900-b2cd-188c2cd3c013,b,"[{""html"":""<p> \\( y = a\\cos\\omega t \\) </p>"",""type"":""text""}]",2,2026-08-31 07:45:48.619374+00,2026-08-31 07:45:48.619374+00,<p> \( y = a\cos\omega t \) </p>
0fd62c58-880d-4a1b-a607-02e501fb8d61,4eccf8aa-2399-4f0c-88bc-5592221ad137,d,"[{""html"":""<p> \\( \\ 3mg \\) </p>"",""type"":""text""}]",4,2026-09-02 12:27:09.59245+00,2026-09-02 12:27:09.59245+00,<p> \( \ 3mg \) </p>
105f237c-52f0-4cf4-97a7-ce40652b5f6e,baa88a2e-4f9d-40cd-ae57-b4baa4dede71,a,"[{""html"":""<p>Berry — <em>Brinjal</em></p>"",""type"":""text""}]",1,2026-09-02 08:12:38.362255+00,2026-09-02 08:12:38.362255+00,<p>Berry — <em>Brinjal</em></p>
1072b14d-9fee-49e3-8bb9-a904c026964e,c4f3ed21-02b1-4fa7-a3a6-915c297021ad,d,"[{""html"":""<p>1 astronomical unit = 1.496 × 10¹⁵ m</p>"",""type"":""text""}]",4,2026-08-31 06:23:23.875373+00,2026-08-31 06:23:23.875373+00,<p>1 astronomical unit = 1.496 × 10¹⁵ m</p>
1072f7e8-28ef-4726-ba5c-7e3055fb5863,741c908d-c936-4d0d-b2ff-f5b40bdbe2a6,b,"[{""html"":""<p> \\( 0.01\\ \\mathrm{m/s} \\) </p>"",""type"":""text""}]",2,2026-09-03 06:38:22.140467+00,2026-09-03 06:38:22.140467+00,<p> \( 0.01\ \mathrm{m/s} \) </p>
1081bbe4-aaf0-464d-be40-abd27199034a,d4a77465-4d53-42b7-8c78-4b307c7e5f24,a,"[{""html"":""<p> \\( \\oplus\\ \\text{⚥}\\ \\mathrm{Epi}_{3-8}\\ K_{(5)}\\ \\overset{\\frown}{C_5\\quad A_{(\\infty)}}\\ \\underline{G}_{(5)} \\) </p>"",""type"":""text""}]",1,2026-09-02 10:44:27.554271+00,2026-09-02 10:44:27.554271+00,<p> \( \oplus\ \text{⚥}\ \mathrm{Epi}_{3-8}\ K_{(5)}\ \overset{\frown}{C_5\quad A_{(\infty)}}\ \underline{G}_{(5)} \) </p>
10d55f1f-f33d-4d2f-8f52-c8949ced658a,4ff01949-daa1-4e7c-a404-a35d8baa30b2,c,"[{""html"":""<p>Only (iii)</p>"",""type"":""text""}]",3,2026-09-03 08:07:39.823263+00,2026-09-03 08:07:39.823263+00,<p>Only (iii)</p>
11113857-8e9a-43ca-a8dd-87d93a3c715d,c64b6c8b-5a79-4838-acdd-5afa9d841a6e,b,"[{""html"":""<p>The same number of unpaired and paired electrons are present in all structures.</p>"",""type"":""text""}]",2,2026-09-03 06:43:26.955017+00,2026-09-03 06:43:26.955017+00,<p>The same number of unpaired and paired electrons are present in all structures.</p>
11156038-8419-4d43-b6aa-2b385e1dd85a,dd91e440-6a87-4813-9ce2-92e69b8e2f77,c,"[{""html"":""<p>In sexual reproduction, gametes are pyriform and bear two laterally attached flagella.</p><p></p>"",""type"":""text""}]",3,2026-08-31 08:25:40.798232+00,2026-08-31 08:25:40.798232+00,"<p>In sexual reproduction, gametes are pyriform and bear two laterally attached flagella.</p><p></p>"
11185fd2-a2fe-4516-8e65-b80427da64f6,0bae05cd-5f34-4dc5-9ed9-6df89c6c1cad,c,"[{""html"":""<p>18 N along OC</p>"",""type"":""text""}]",3,2026-08-31 09:45:47.225632+00,2026-08-31 09:45:47.225632+00,<p>18 N along OC</p>
115c032c-fd48-4400-9cf1-e1ff06df9efe,47d4f567-984e-4b5a-a6dc-fa8ee233f81f,a,"[{""html"":""<p>2</p>"",""type"":""text""}]",1,2026-09-02 11:20:26.990324+00,2026-09-02 11:20:26.990324+00,<p>2</p>
1162f880-cddd-490b-818d-78e4206e3c78,fd4be29b-537b-4fd8-8de1-8beaea37e7b6,b,"[{""html"":""<p>A. Marginal  B. Basal  C. Axile  D. Free central  E. Parietal</p>"",""type"":""text""}]",2,2026-09-02 09:52:48.545772+00,2026-09-02 09:52:48.545772+00,<p>A. Marginal  B. Basal  C. Axile  D. Free central  E. Parietal</p>
116a1d21-8f02-4088-8ab4-e6ef3d09c59f,bdcdfef2-89c7-4ca7-a527-527170e68b46,b,"[{""html"":""<p> \\( 1\\text{ u} = 931.5\\text{ MeV}/c^2 \\) </p>"",""type"":""text""}]",2,2026-08-31 07:40:44.242438+00,2026-08-31 07:40:44.242438+00,<p> \( 1\text{ u} = 931.5\text{ MeV}/c^2 \) </p>
118e7c11-2c02-4f1e-9333-78bc2b5ce99a,3d391fb6-fdec-4246-9a53-767627ae612a,c,"[{""html"":""<p>half inferior</p>"",""type"":""text""}]",3,2026-09-01 12:27:33.53062+00,2026-09-01 12:27:33.53062+00,<p>half inferior</p>
1197f87b-732d-4058-b4c1-312fb9992d12,c4f3ed21-02b1-4fa7-a3a6-915c297021ad,b,"[{""html"":""<p>1 fermi = 10⁻¹⁵ m</p>"",""type"":""text""}]",2,2026-08-31 06:23:23.875373+00,2026-08-31 06:23:23.875373+00,<p>1 fermi = 10⁻¹⁵ m</p>
11bcfc9a-42cc-4c72-8a15-f46d87a5b5f1,704ef614-0d19-4a12-8e78-a8ecdcd5e842,c,"[{""html"":""(P)Primary xylem (Q)Secondary xylem (R)Vascular cambium (S)Secondary phloem (T)Primary phloem"",""type"":""text""}]",3,2026-09-03 11:42:43.78845+00,2026-09-03 11:42:43.78845+00,(P)Primary xylem (Q)Secondary xylem (R)Vascular cambium (S)Secondary phloem (T)Primary phloem
120bab9b-4480-4ac8-be2f-9f86238586dd,20bc409b-9791-4ab8-aef0-ddf189684664,c,"[{""html"":""Potential energy"",""type"":""text""}]",3,2026-09-03 08:30:27.080989+00,2026-09-03 08:30:27.080989+00,Potential energy
12111016-14a7-403f-90d0-9e1f962dd669,34b275f2-6ea9-4db3-9182-53746fc4f8f5,d,"[{""html"":""<p>Tulip</p>"",""type"":""text""}]",4,2026-09-02 11:12:52.719311+00,2026-09-02 11:12:52.719311+00,<p>Tulip</p>
1213e37a-c20a-4d30-9fd6-8ed5e0a5664a,2ff2f209-16c1-4fde-9dad-4f6a57734fd3,d,"[{""html"":""<p> None of these</p><p></p>"",""type"":""text""}]",4,2026-08-31 07:59:16.254171+00,2026-08-31 07:59:16.254171+00,<p> None of these</p><p></p>
121ee2d3-cc91-4fa8-9389-c606338e34a2,bfe314ac-0b58-48f4-84f9-4eb1d61ad19c,d,"[{""html"":""<p>Both (b) and ( c )</p>"",""type"":""text""}]",4,2026-09-02 06:11:09.849701+00,2026-09-02 06:11:09.849701+00,<p>Both (b) and ( c )</p>
12393f89-da66-43dd-ae9f-665edd5579c0,58d5cae5-541e-443a-830e-c6c0cff92720,c,"[{""html"":""<p>Artificial system gave equal weightage to vegetative and sexual characteristics.</p><p></p>"",""type"":""text""}]",3,2026-08-31 06:34:57.875571+00,2026-08-31 06:34:57.875571+00,<p>Artificial system gave equal weightage to vegetative and sexual characteristics.</p><p></p>
124de48e-f864-44d4-966b-3a27c3ca5329,b8fc1a5b-6fdf-4db6-acbf-0d1ddfaeca2e,b,"[{""html"":""<p> 1.66 × 10⁻²² g</p>"",""type"":""text""}]",2,2026-08-31 06:48:15.734168+00,2026-08-31 06:48:15.734168+00,<p> 1.66 × 10⁻²² g</p>
125eb2e2-934d-4940-811b-3eebe242ff79,820cdb3f-ca17-4ff7-a8be-e16460e83a36,c,"[{""html"":""\\( 1 : 2 \\)"",""type"":""text""}]",3,2026-09-03 08:50:44.737001+00,2026-09-03 08:50:44.737001+00,\( 1 : 2 \)
1294e852-eef8-4350-bf0d-02b91ce62ec2,b1c34209-4adc-40a1-a8a2-067b4674693e,a,"[{""html"":""<p>20 m</p>"",""type"":""text""}]",1,2026-09-01 07:53:27.378415+00,2026-09-01 07:53:27.378415+00,<p>20 m</p>
12ab6a0c-2c4b-4514-a47c-861be478a36d,8d3c138e-c2fc-40d9-ab2f-0f7fdcbdbdaf,b,"[{""html"":""<p>6.023 × 10²³</p>"",""type"":""text""}]",2,2026-08-31 07:55:55.540837+00,2026-08-31 07:55:55.540837+00,<p>6.023 × 10²³</p>
12ec1765-f224-498c-a0f9-e166e41c58f9,b8853305-be54-4490-a983-c4ae8c239121,c,"[{""html"":""<p>1, 3</p>"",""type"":""text""}]",3,2026-09-03 08:31:21.086912+00,2026-09-03 08:31:21.086912+00,"<p>1, 3</p>"
1356081c-b773-47f5-a1a6-9e2179bc4eea,5998de2b-c057-4578-93cf-4acab72980d9,b,"[{""html"":""<p>5 sigma bonds</p>"",""type"":""text""}]",2,2026-09-01 10:56:53.645341+00,2026-09-01 10:56:53.645341+00,<p>5 sigma bonds</p>
13624e01-7d11-4e95-911e-519080e0aad3,94bd70af-7c3c-47ff-af6b-36cb0704d48c,b,"[{""html"":""<p>it is rotated through an arbitrary angle.</p>"",""type"":""text""}]",2,2026-08-31 09:15:54.296977+00,2026-08-31 09:15:54.296977+00,<p>it is rotated through an arbitrary angle.</p>
1371b458-ce62-4a8b-9f9d-9e26dbd35948,47d4f567-984e-4b5a-a6dc-fa8ee233f81f,c,"[{""html"":""<p>3</p>"",""type"":""text""}]",3,2026-09-02 11:20:26.990324+00,2026-09-02 11:20:26.990324+00,<p>3</p>
1375de20-6a6d-4c3e-bcf6-db3a49a3e13f,ee647a94-9e8e-48aa-a1dc-cce1ef4c349a,d,"[{""html"":""<p>100 g</p>"",""type"":""text""}]",4,2026-08-31 08:06:59.736406+00,2026-08-31 08:06:59.736406+00,<p>100 g</p>
139c6509-3bb2-4db2-a816-e964ff3f40b1,bf206b3e-5eb9-412a-8c1e-15b3b61ff0fe,b,"[{""html"":""<p>4</p>"",""type"":""text""}]",2,2026-08-31 07:31:05.322583+00,2026-08-31 07:31:05.322583+00,<p>4</p>
13af2993-b95f-453a-b922-844d87d086a7,17d1d766-70d6-4d51-90e1-595b8ad78150,b,"[{""html"":""<p>&gt; 25 kJ</p>"",""type"":""text""}]",2,2026-08-31 07:03:05.960357+00,2026-08-31 07:03:05.960357+00,<p>&gt; 25 kJ</p>
13f7be0a-db03-4758-96a6-33d8caea73c8,9607c8f5-acde-407e-9c4f-0268b940ada1,d,"[{""html"":""<p>chl a, chl d' and phycoerythrin</p>"",""type"":""text""}]",4,2026-08-31 08:46:54.254024+00,2026-08-31 08:46:54.254024+00,"<p>chl a, chl d' and phycoerythrin</p>"
13fc3148-d6a3-411d-9d03-d41333f0c2aa,2dadee3f-fee9-4e3f-b9f6-baa35dfdc903,d,"[{""html"":""<p>metre/second</p>"",""type"":""text""}]",4,2026-09-02 05:34:58.328914+00,2026-09-02 05:34:58.328914+00,<p>metre/second</p>
1410c4b1-3d77-4823-9149-534ca1361947,085b4691-e75a-42bf-9238-eb6b8bb1f851,d,"[{""html"":""<p>5</p>"",""type"":""text""}]",4,2026-08-31 06:47:09.777746+00,2026-08-31 06:47:09.777746+00,<p>5</p>
1414090a-46e8-44e5-9439-cee7b7c2ec4b,7bbda89b-91fe-4a7a-8e93-f6780e9733b2,c,"[{""html"":""<p>O₃</p>"",""type"":""text""}]",3,2026-09-03 06:42:11.463606+00,2026-09-03 06:42:11.463606+00,<p>O₃</p>
148b6c0d-d2a4-475c-a611-e9f072c98753,08507288-0040-43b2-8939-a673e86def48,a,"[{""html"":""<p>Displacement of electrons towards more electronegative atom resulting in fractional positive charge on hydrogen.</p>"",""type"":""text""}]",1,2026-09-03 07:50:57.749943+00,2026-09-03 07:50:57.749943+00,<p>Displacement of electrons towards more electronegative atom resulting in fractional positive charge on hydrogen.</p>
1498e976-0ace-4289-afa4-603ef2ef8ade,78541c0d-a78a-4536-b9fd-bfb782a09a86,d,"[{""html"":""<p>23%</p>"",""type"":""text""}]",4,2026-08-31 08:00:08.047086+00,2026-08-31 08:00:08.047086+00,<p>23%</p>
149a2e55-a3b6-409f-a2c4-5a6abfa3e11b,38a1c725-9f73-4b22-85a0-43947d61c160,a,"[{""html"":""<p> \\( \\ 10\\ \\mathrm{N} \\) </p>"",""type"":""text""}]",1,2026-09-02 12:31:02.379888+00,2026-09-02 12:31:02.379888+00,<p> \( \ 10\ \mathrm{N} \) </p>
14a8dd5c-6de3-42ec-862f-c7350650969c,bc528636-b47e-40c6-884d-941cf4632fcc,d,"[{""html"":""<p>Three covalent bonds and one coordinate bond</p>"",""type"":""text""}]",4,2026-09-03 06:52:06.662271+00,2026-09-03 06:52:06.662271+00,<p>Three covalent bonds and one coordinate bond</p>
14c4d5f1-b8a7-4fac-8342-55beca326f05,3729e4a9-14dc-4df1-9327-5d0b4a14b431,b,"[{""html"":""<p>Root cap protects the tender apex of the root part B.</p>"",""type"":""text""}]",2,2026-09-03 07:13:58.302488+00,2026-09-03 07:13:58.302488+00,<p>Root cap protects the tender apex of the root part B.</p>
14ed2e8e-726a-4244-a119-5682111bc383,8055a894-6a1b-49b1-bfdf-3719e26f65d8,c,"[{""html"":""\\( -(0.9\\hat{I}+1.2\\hat{j}) \\)"",""type"":""text""}]",3,2026-09-03 09:19:33.675176+00,2026-09-03 09:19:33.675176+00,\( -(0.9\hat{I}+1.2\hat{j}) \)
14efc62d-596d-42b0-8f8e-acaec406d9f7,b82c05e0-01e6-4c50-8236-6d3c2e0055da,b,"[{""html"":""<p>Three</p>"",""type"":""text""}]",2,2026-09-02 08:34:38.485829+00,2026-09-02 08:34:38.485829+00,<p>Three</p>
155fcff9-6b11-4b1c-937d-bd425ba7067c,b5a9bace-42fd-44cc-b9ee-f17371fe7d85,a,"[{""html"":""<p>Direct and indirect methods are used for the measurement of physical quantities.</p>"",""type"":""text""}]",1,2026-08-31 06:28:46.355253+00,2026-08-31 06:28:46.355253+00,<p>Direct and indirect methods are used for the measurement of physical quantities.</p>
1571b544-613f-4513-b766-ef43ff106f0d,b82c05e0-01e6-4c50-8236-6d3c2e0055da,a,"[{""html"":""<p>Two</p>"",""type"":""text""}]",1,2026-09-02 08:34:38.485829+00,2026-09-02 08:34:38.485829+00,<p>Two</p>
15b55c7a-ccba-463a-ba53-5a26897d75ad,d077d86c-e3ae-4b81-9760-5c2e8c3fb6db,d,"[{""html"":""<p>Work done</p>"",""type"":""text""}]",4,2026-09-03 06:58:08.833635+00,2026-09-03 06:58:08.833635+00,<p>Work done</p>
15c28734-0fb2-408e-98ed-aa80c6d56b85,af6b6078-9d41-4c16-b0e7-fc6d00b689b5,d,"[{""html"":""<p> \\( \\ 2\\times10^4\\ \\mathrm{N} \\) </p>"",""type"":""text""}]",4,2026-09-02 12:14:19.483281+00,2026-09-02 12:14:19.483281+00,<p> \( \ 2\times10^4\ \mathrm{N} \) </p>
15c930f4-c9de-41f4-9c55-89f8e791227b,8c3887ba-9e77-4032-86ab-76c581e1ce83,a,"[{""html"":""<p> \\( T^2 = \\frac{4\\pi^2 r^3}{GM} \\) </p>"",""type"":""text""}]",1,2026-08-31 07:35:47.485376+00,2026-08-31 07:35:47.485376+00,<p> \( T^2 = \frac{4\pi^2 r^3}{GM} \) </p>
15d0b35c-3d35-49b6-b08e-d9e6e67a6c45,c79c3151-1b39-426f-b488-449c97a20da2,a,"[{""html"":""<p>Ulothrix</p>"",""type"":""text""}]",1,2026-08-31 07:29:24.353439+00,2026-08-31 07:29:24.353439+00,<p>Ulothrix</p>
15d4d5fe-bb7f-484b-8471-745497ef1f66,26c5eaf5-784e-437c-9073-3c1797f02736,b,"[{""html"":""<p>vegetative characters</p><p></p>"",""type"":""text""}]",4,2026-09-02 05:18:59.880699+00,2026-09-02 05:18:59.880699+00,<p>vegetative characters</p><p></p>
160405a1-eba2-465b-96bc-ca66fee853fb,4ca680b8-0edc-4cf6-9aef-1b122991aa1d,c,"[{""html"":""Allium cepa (Onion)- Leaves"",""type"":""text""}]",3,2026-09-03 08:29:14.292837+00,2026-09-03 08:29:14.292837+00,Allium cepa (Onion)- Leaves
16615dd2-2a38-4d12-9b41-8a34a7e2e384,d66ebb0f-d331-45bc-8afc-0eeb0671a711,d,"[{""html"":""<p>2.5 m  s <sup>-2</sup></p>"",""type"":""text""}]",4,2026-09-02 12:01:17.333396+00,2026-09-02 12:01:17.333396+00,<p>2.5 m  s <sup>-2</sup></p>
16f3b10f-c697-4a34-836b-c36bdc80d24c,a19b1970-c8a7-4e9c-9840-30fd1e313df3,d,"[{""html"":""<p>16.023 × 10²³ g</p>"",""type"":""text""}]",4,2026-08-31 09:30:31.697766+00,2026-08-31 09:30:31.697766+00,<p>16.023 × 10²³ g</p>
1709f887-0262-4a4d-a5bf-2d82e05c1c3a,cca77c1a-bb46-4c72-bacf-48a4f6f15723,c,"[{""html"":""<p>Chl a, Chl c and fucoxanthin</p>"",""type"":""text""}]",3,2026-08-31 08:17:12.388146+00,2026-08-31 08:17:12.388146+00,"<p>Chl a, Chl c and fucoxanthin</p>"
170e79e9-bb3a-45a4-9611-5fb1408a9aac,eeb3eff7-977b-4a82-8e2c-385bc6c6cc97,b,"[{""html"":""<p> \\( 11.736\\,\\mathrm{cm^3} \\) </p>"",""type"":""text""}]",2,2026-08-31 08:39:31.972948+00,2026-08-31 08:39:31.972948+00,"<p> \( 11.736\,\mathrm{cm^3} \) </p>"
175a6531-81d6-42f3-bd56-01761c14334d,97653957-4e30-41ba-bcda-83291f2a40b3,b,"[{""html"":""<p>O₂</p>"",""type"":""text""}]",2,2026-09-03 08:34:30.227335+00,2026-09-03 08:34:30.227335+00,<p>O₂</p>
17a0daee-c872-4904-95e9-23b1283d9aad,3a3de7a5-272c-47e5-98d8-679e2658bf70,d,"[{""html"":""<p>CuCl₂, CuSO₄</p>"",""type"":""text""}]",4,2026-08-31 06:22:56.231432+00,2026-08-31 06:22:56.231432+00,"<p>CuCl₂, CuSO₄</p>"
17b18d3e-1607-4bc4-84de-99218a8673ef,fe52b3c9-907a-46b3-9cbd-8de95472e01d,c,"[{""html"":""<p>cambium</p>"",""type"":""text""}]",3,2026-09-01 12:16:38.775235+00,2026-09-01 12:16:38.775235+00,<p>cambium</p>
17bfdca6-ff36-468f-beb6-2bdd009a1cde,61c6b067-a95c-41fd-9780-c0e4c5466f38,c,"[{""html"":""<p>Sp-hybridised</p>"",""type"":""text""}]",3,2026-09-03 07:28:11.263912+00,2026-09-03 07:28:11.263912+00,<p>Sp-hybridised</p>
17e2b96c-7e61-4feb-87a8-2a4c7d5ecd62,0c6b3947-3a3f-4008-afc1-1029a3002c54,b,"[{""html"":""<p>Q </p>"",""type"":""text""}]",2,2026-09-03 06:36:43.719687+00,2026-09-03 06:36:43.719687+00,<p>Q </p>
18bd6f7f-55ed-4f54-827d-4a3a5b85f845,11b81c1e-da32-46e9-bb89-b84c859d7ca6,d,"[{""html"":""<p>SiF₄</p>"",""type"":""text""}]",4,2026-09-03 08:35:32.989278+00,2026-09-03 08:35:32.989278+00,<p>SiF₄</p>
1903b597-8dc0-4305-8708-4d29818938e9,5ddeccd9-1ea2-4a62-8d6f-066eda91e50a,a,"[{""html"":""<p>CH₄</p>"",""type"":""text""}]",1,2026-09-03 07:20:33.890881+00,2026-09-03 07:20:33.890881+00,<p>CH₄</p>
19072835-4627-4cf5-b4c8-beeae04789d1,20ada7fd-c49a-4b22-aa77-58d0f79e76aa,a,"[{""html"":""<p>1 × 10²³</p>"",""type"":""text""}]",1,2026-08-31 07:52:25.582023+00,2026-08-31 07:52:25.582023+00,<p>1 × 10²³</p>
193208d3-3b13-4a60-ae9c-cc6297418608,50c16977-5d2a-4c71-95f3-1f4f26708ba2,b,"[{""html"":""<p>5 × 10³ m³</p>"",""type"":""text""}]",2,2026-08-31 08:06:11.835174+00,2026-08-31 08:06:11.835174+00,<p>5 × 10³ m³</p>
198022d9-c3a0-4342-b593-3e9454732ea7,cf38eb08-90ef-47bc-9346-526d593e4d8b,c,"[{""html"":""<p>Palisade cell</p>"",""type"":""text""}]",3,2026-09-02 08:22:30.798877+00,2026-09-02 08:22:30.798877+00,<p>Palisade cell</p>
198a1ab8-c484-48a2-bd83-b13f2100bfe4,e4d4f510-dd3b-4048-802f-f41542f76d33,d,"[{""html"":""<p>Force and torque</p>"",""type"":""text""}]",4,2026-08-31 06:21:18.400644+00,2026-08-31 06:21:18.400644+00,<p>Force and torque</p>
19c00c4d-9a1b-487d-a685-c573c53d7a00,7aaea1e9-0d82-4fc1-aace-c4d7136a85e2,c,"[{""html"":""<p> \\( \\frac{\\Delta Z}{Z} = 4\\frac{\\Delta A}{A} + \\frac{1}{3}\\frac{\\Delta B}{B} + \\frac{\\Delta C}{C} - \\frac{3}{2}\\frac{\\Delta D}{D} \\) </p>"",""type"":""text""}]",3,2026-08-31 08:50:07.442865+00,2026-08-31 08:50:07.442865+00,<p> \( \frac{\Delta Z}{Z} = 4\frac{\Delta A}{A} + \frac{1}{3}\frac{\Delta B}{B} + \frac{\Delta C}{C} - \frac{3}{2}\frac{\Delta D}{D} \) </p>
19e2ae33-9291-49e1-8216-4669d40913d5,ee6dbea2-58a6-4504-9887-30a0fdfcec17,c,"[{""html"":""<p>Unable to change the direction of motion by itself.</p><p></p>"",""type"":""text""}]",3,2026-09-02 12:07:34.955569+00,2026-09-02 12:07:34.955569+00,<p>Unable to change the direction of motion by itself.</p><p></p>
